Timestamp,Model,Position_Size,Predicted_Return,Future_Return,Strategy_Return,Transaction_Cost,Year
2021-06-10,LightGBM,0.17005083137288945,0.0008502541568644473,0.03689437921842837,0.006273919859080386,1.3655743202889425e-17,2021
2021-06-11,LightGBM,0.17005083137288418,0.0008502541568644209,-0.002839484246155332,-0.00048285665672892676,5.273559366969494e-18,2021
2021-06-14,LightGBM,0.17005083137289415,0.0008502541568644708,-0.026464710744149078,-0.004500346064085724,9.96425164601078e-18,2021
2021-06-15,LightGBM,0.17005083137283716,0.0008502541568641858,-0.011414511499701496,-0.0019410471702391067,5.698219673888616e-17,2021
2021-06-16,LightGBM,0.17005083137287091,0.0008502541568643546,-0.03862410603181185,-0.006568061341743557,3.375077994860476e-17,2021
2021-06-17,LightGBM,0.1700508313728858,0.0008502541568644289,-0.03968721186727513,-0.006748843372902009,1.48769885299771e-17,2021
2021-06-18,LightGBM,0.22729101051074488,0.0011364550525537244,0.001627222434965179,0.00031261285243113125,5.724017913785909e-05,2021
2021-06-21,LightGBM,0.13291327125633925,0.0006645663562816963,0.021166282293879783,0.0027189020807602887,9.437773925440562e-05,2021
2021-06-22,LightGBM,0.17137823069473979,0.000856891153473699,-0.022088328104233647,-0.003823923548946859,3.846495943840053e-05,2021
2021-06-23,LightGBM,0.13158587193449375,0.0006579293596724688,-0.007360537955642179,-0.0010083351635603581,3.979235876024603e-05,2021
2021-06-24,LightGBM,0.1700508313728914,0.000850254156864457,-0.013640090511225078,-0.002357973690873709,3.846495943839764e-05,2021
2021-06-25,LightGBM,0.17005083137290355,0.0008502541568645177,-0.0029444972724295897,-0.0005007142091519107,1.2156942119645464e-17,2021
2021-06-28,LightGBM,0.1700508313729024,0.0008502541568645119,-0.007112413990742215,-0.0012094719121939772,1.1657341758564144e-18,2021
2021-06-29,LightGBM,0.1315858719345119,0.0006579293596725596,0.005544138163834508,0.0006910652949751771,3.846495943839049e-05,2021
2021-06-30,LightGBM,0.17930494400723113,0.0008965247200361556,0.002471752578536534,0.0003954783856215032,4.771907207271922e-05,2021
2021-07-01,LightGBM,0.20701331686160365,0.0010350665843080183,-0.0015478754627731516,-0.00034813920649173237,2.7708372854372526e-05,2021
2021-07-02,LightGBM,0.19775920422728221,0.000988796021136411,-0.017311605070020743,-0.003432783355178608,9.254112634321437e-06,2021
2021-07-05,LightGBM,0.19343280897148524,0.0009671640448574262,0.004400231741070119,0.0008468227905448852,4.3263952557969776e-06,2021
2021-07-06,LightGBM,0.19775920422726712,0.0009887960211363356,0.007249326320832838,0.0014292946091359023,4.326395255781878e-06,2021
2021-07-07,LightGBM,0.2397415665761994,0.001198707832880997,0.013868888642013123,0.0032829667273581524,4.19823623489323e-05,2021
2021-07-08,LightGBM,0.2397415665762126,0.001198707832881063,0.016227397374842117,0.003890381668099356,1.3183898417423735e-17,2021
2021-07-09,LightGBM,0.1549678495330915,0.0007748392476654575,0.02238345199912459,0.0033839417043883945,8.47737170431211e-05,2021
2021-07-12,LightGBM,0.19775920422725296,0.0009887960211362647,-0.007641298365219403,-0.0015539284386629597,4.2791354694161456e-05,2021
2021-07-13,LightGBM,0.19775920422726842,0.0009887960211363421,-0.025646246346268865,-0.0050717812688546365,1.5459855617905306e-17,2021
2021-07-14,LightGBM,0.19775920422725993,0.0009887960211362996,-0.01459109557481807,-0.002885523449679924,8.493206138382447e-18,2021
2021-07-15,LightGBM,0.1934328089714856,0.000967164044857428,-0.00030518724639290256,-6.335962158782635e-05,4.326395255774329e-06,2021
2021-07-16,LightGBM,0.1977592042272546,0.000988796021136273,0.0005067542569638351,9.588892334017271e-05,4.326395255769e-06,2021
2021-07-19,LightGBM,0.19775920422726473,0.0009887960211363237,0.006570967917506743,0.0012994693863690103,1.0130785099704553e-17,2021
2021-07-20,LightGBM,0.15929424478885268,0.0007964712239442634,0.025384984265033394,0.004005216938036992,3.846495943841205e-05,2021
2021-07-21,LightGBM,0.19775920422726379,0.000988796021136319,0.008226185587001219,0.0015883389560727367,3.846495943841111e-05,2021
2021-07-26,LightGBM,0.19775920422727705,0.0009887960211363853,0.020449692349116255,0.004044114885653854,1.3267165144270622e-17,2021
2021-07-27,LightGBM,0.19775920422725338,0.000988796021136267,0.018640604158726853,0.0036863510447450285,2.3675506000131463e-17,2021
2021-07-28,LightGBM,0.1934328089714839,0.0009671640448574195,0.01693170656821194,0.0032708211669143904,4.326395255769472e-06,2021
2021-07-29,LightGBM,0.1977592042272782,0.000988796021136391,0.009943236193878154,0.0019620400818894197,4.326395255794286e-06,2021
2021-07-30,LightGBM,0.1934328089714973,0.0009671640448574866,0.0033656084195877187,0.0006466926952431932,4.32639525578088e-06,2021
2021-08-02,LightGBM,0.1700508313728873,0.0008502541568644364,-0.015354022036817275,-0.00263434618987702,2.338197759861002e-05,2021
2021-08-03,LightGBM,0.16572443611711463,0.0008286221805855731,-0.00815521956715298,-0.00135584555943346,4.3263952557726635e-06,2021
2021-08-04,LightGBM,0.17005083137288537,0.0008502541568644269,-0.0010030047715435426,-0.00017488819052772112,4.326395255770748e-06,2021
2021-08-05,LightGBM,0.1700508313729241,0.0008502541568646205,0.0011050306172715285,0.0001879113751595202,3.8719027983802335e-17,2021
2021-08-06,LightGBM,0.19472877496312668,0.0009736438748156334,-0.0025410520583832386,-0.0005194938980367021,2.467794359020259e-05,2021
2021-08-10,LightGBM,0.1700508313728858,0.0008502541568644289,-0.012454375773817411,-0.0021425548981582197,2.4677943590240893e-05,2021
2021-08-11,LightGBM,0.17005083137286214,0.0008502541568643107,-0.024867130052227165,-0.004228676139238338,2.3647750424515834e-17,2021
2021-08-12,LightGBM,0.1700508313729075,0.0008502541568645375,-0.0667669559625368,-0.011353776369667732,4.535261055593765e-17,2021
2021-08-13,LightGBM,0.20026904150237623,0.0010013452075118812,-0.1053686822112614,-0.02113230320094727,3.0218210129468737e-05,2021
2021-08-16,LightGBM,0.22062058983682342,0.001103102949184117,-0.060226266092200526,-0.013307505897265206,2.035154833444719e-05,2021
2021-08-17,LightGBM,0.16739517762417172,0.0008369758881208585,-0.04931803934975176,-0.008308827369240239,5.32254122126517e-05,2021
2021-08-18,LightGBM,0.16872257694599693,0.0008436128847299847,-0.02478154543912394,-0.004182533606515134,1.3273993218252123e-06,2021
2021-08-19,LightGBM,0.21644164901872143,0.0010822082450936072,0.022807905699322832,0.004888861648152204,4.771907207272449e-05,2021
2021-08-20,LightGBM,0.2888611336193761,0.0014443056680968804,0.0611327678226292,0.017586461129934134,7.241948460065467e-05,2021
2021-08-23,LightGBM,0.33624174000652496,0.0016812087000326248,0.03383218621289269,0.011328412554060653,4.738060638714886e-05,2021
2021-08-24,LightGBM,0.34079861862252503,0.001703993093112625,0.03451235942819847,0.011757207539918116,4.556878616000071e-06,2021
2021-08-25,LightGBM,0.34959387114912477,0.001747969355745624,0.01771414191945504,0.006183960195180674,8.79525252659974e-06,2021
2021-08-26,LightGBM,0.3495938711491018,0.0017479693557455088,0.015041476281480386,0.005258407921040102,2.2981616609740742e-17,2021
2021-08-27,LightGBM,0.3331810260662736,0.001665905130331368,0.03128970938902583,0.010408724634468312,1.6412845082828197e-05,2021
2021-08-30,LightGBM,0.24347959164460076,0.0012173979582230038,0.044891940737274,0.010840569964423417,8.970143442167283e-05,2021
2021-08-31,LightGBM,0.23234822954515916,0.0011617411477257958,0.043056737672392466,0.009993025406071304,1.11313620994416e-05,2021
2021-09-01,LightGBM,0.2569711059193152,0.0012848555295965761,0.033671666596687154,0.008628022527123008,2.4622876374156054e-05,2021
2021-09-02,LightGBM,0.21935165133726647,0.0010967582566863323,0.025699613230001417,0.005599633146147823,3.761945458204874e-05,2021
2021-09-03,LightGBM,0.2193516513372722,0.001096758256686361,0.02080768108884892,0.0045641992073383346,5.717648576819557e-18,2021
2021-09-06,LightGBM,0.2193516513372597,0.0010967582566862985,-0.016763772871403067,-0.0036771612619850313,1.2490009027033011e-17,2021
2021-09-07,LightGBM,0.21935165133726717,0.0010967582566863358,-0.005897074075561679,-0.0012935329365326498,7.466249840604178e-18,2021
2021-09-08,LightGBM,0.21935165133727125,0.0010967582566863562,-0.010123329461215832,-0.002220569034348945,4.08006961549745e-18,2021
2021-09-09,LightGBM,0.21935165133725795,0.0010967582566862898,0.004243166425895681,0.0009307455624190151,1.329492071988625e-17,2021
2021-09-10,LightGBM,0.2150252560814679,0.0010751262804073395,0.006125175712848459,0.0013127410809434376,4.326395255790039e-06,2021
2021-09-13,LightGBM,0.2193516513372669,0.0010967582566863345,0.013680474190498967,0.002996508209507009,4.326395255798976e-06,2021
2021-09-14,LightGBM,0.21935165133726078,0.001096758256686304,-0.012668410583297447,-0.002778836781264732,6.106226635438361e-18,2021
2021-09-15,LightGBM,0.21935165133727105,0.0010967582566863553,0.02268137326761962,0.0049751966808493885,1.0269562977782698e-17,2021
2021-09-16,LightGBM,0.21935165133725726,0.0010967582566862864,0.03923558869718942,0.008606391171917912,1.379452108096757e-17,2021
2021-09-17,LightGBM,0.21935165133725792,0.0010967582566862896,0.036427157192876286,0.007990357083779286,6.661338147750939e-19,2021
2021-09-21,LightGBM,0.21935165133723278,0.0010967582566861638,0.056115310398585916,0.012308986001231186,2.5146551507759796e-17,2021
2021-09-22,LightGBM,0.2948827845368776,0.001474413922684388,0.030234551162403728,0.008840117502792656,7.553113319964483e-05,2021
2021-09-24,LightGBM,0.3589814154116468,0.001794907077058234,-0.014854055429903226,-0.005396428473704487,6.40986308747692e-05,2021
2021-09-27,LightGBM,0.35898141541158385,0.0017949070770579192,-0.053927784809574796,-0.019359072520952533,6.294964549624638e-17,2021
2021-09-28,LightGBM,0.3753942604944659,0.0018769713024723296,-0.07355097878566838,-0.027627028134973013,1.6412845082882045e-05,2021
