Datetime,Open,High,Low,Close,Volume
2025-03-03 00:00:00+00:00,22465.0,22515.0,22250.0,22295.0,0
2025-03-03 00:05:00+00:00,22305.0,22350.0,22250.0,22310.0,76900
2025-03-03 00:10:00+00:00,22305.0,22355.0,22240.0,22255.0,59600
2025-03-03 00:15:00+00:00,22260.0,22310.0,22200.0,22285.0,58100
2025-03-03 00:20:00+00:00,22295.0,22365.0,22290.0,22335.0,54600
2025-03-03 00:25:00+00:00,22335.0,22380.0,22305.0,22305.0,50800
2025-03-03 00:30:00+00:00,22305.0,22360.0,22260.0,22305.0,45500
2025-03-03 00:35:00+00:00,22300.0,22305.0,22255.0,22290.0,29100
2025-03-03 00:40:00+00:00,22285.0,22320.0,22270.0,22305.0,31000
2025-03-03 00:45:00+00:00,22310.0,22360.0,22310.0,22335.0,37100
2025-03-03 00:50:00+00:00,22340.0,22365.0,22310.0,22320.0,28400
2025-03-03 00:55:00+00:00,22320.0,22325.0,22195.0,22200.0,54700
2025-03-03 01:00:00+00:00,22195.0,22300.0,22155.0,22260.0,60700
2025-03-03 01:05:00+00:00,22265.0,22300.0,22230.0,22240.0,34600
2025-03-03 01:10:00+00:00,22235.0,22265.0,22205.0,22250.0,21800
2025-03-03 01:15:00+00:00,22250.0,22250.0,22185.0,22200.0,41600
2025-03-03 01:20:00+00:00,22200.0,22245.0,22185.0,22230.0,32100
2025-03-03 01:25:00+00:00,22235.0,22255.0,22200.0,22210.0,30600
2025-03-03 01:30:00+00:00,22205.0,22210.0,22140.0,22175.0,46500
2025-03-03 01:35:00+00:00,22170.0,22175.0,22090.0,22145.0,53400
2025-03-03 01:40:00+00:00,22145.0,22150.0,22075.0,22080.0,31200
2025-03-03 01:45:00+00:00,22090.0,22120.0,22080.0,22105.0,26100
2025-03-03 01:50:00+00:00,22100.0,22145.0,22100.0,22135.0,25400
2025-03-03 01:55:00+00:00,22135.0,22155.0,22115.0,22120.0,21900
2025-03-03 02:00:00+00:00,22115.0,22195.0,22105.0,22180.0,43100
2025-03-03 02:05:00+00:00,22180.0,22200.0,22145.0,22185.0,24800
2025-03-03 02:10:00+00:00,22185.0,22220.0,22180.0,22205.0,18700
2025-03-03 02:15:00+00:00,22205.0,22220.0,22180.0,22205.0,20800
2025-03-03 02:20:00+00:00,22200.0,22210.0,22185.0,22205.0,17700
2025-03-03 02:25:00+00:00,22205.0,22245.0,22200.0,22230.0,22500
2025-03-03 02:30:00+00:00,22225.0,22225.0,22225.0,22225.0,10400
2025-03-03 03:30:00+00:00,22250.0,22250.0,22210.0,22235.0,85000
2025-03-03 03:35:00+00:00,22230.0,22300.0,22215.0,22280.0,42800
2025-03-03 03:40:00+00:00,22285.0,22290.0,22245.0,22280.0,32800
2025-03-03 03:45:00+00:00,22280.0,22315.0,22275.0,22300.0,29200
2025-03-03 03:50:00+00:00,22300.0,22305.0,22270.0,22275.0,15900
2025-03-03 03:55:00+00:00,22270.0,22290.0,22245.0,22245.0,30100
2025-03-03 04:00:00+00:00,22245.0,22285.0,22240.0,22265.0,32000
2025-03-03 04:05:00+00:00,22270.0,22280.0,22260.0,22275.0,16000
2025-03-03 04:10:00+00:00,22275.0,22340.0,22275.0,22320.0,41300
2025-03-03 04:15:00+00:00,22320.0,22350.0,22315.0,22335.0,28800
2025-03-03 04:20:00+00:00,22330.0,22345.0,22315.0,22340.0,14400
2025-03-03 04:25:00+00:00,22340.0,22370.0,22340.0,22350.0,21500
2025-03-03 04:30:00+00:00,22345.0,22430.0,22345.0,22420.0,39600
2025-03-03 04:35:00+00:00,22415.0,22415.0,22345.0,22350.0,27400
2025-03-03 04:40:00+00:00,22350.0,22395.0,22350.0,22360.0,23400
2025-03-03 04:45:00+00:00,22360.0,22360.0,22345.0,22360.0,18100
2025-03-03 04:50:00+00:00,22360.0,22370.0,22320.0,22320.0,30800
2025-03-03 04:55:00+00:00,22320.0,22340.0,22315.0,22330.0,17400
2025-03-03 05:00:00+00:00,22325.0,22370.0,22325.0,22360.0,21800
2025-03-03 05:05:00+00:00,22365.0,22365.0,22335.0,22335.0,16000
2025-03-03 05:10:00+00:00,22340.0,22385.0,22340.0,22370.0,23500
2025-03-03 05:15:00+00:00,22365.0,22405.0,22365.0,22405.0,25700
2025-03-03 05:20:00+00:00,22400.0,22410.0,22360.0,22370.0,18200
2025-03-03 05:25:00+00:00,22365.0,22375.0,22355.0,22360.0,21900
2025-03-03 05:30:00+00:00,22360.0,22360.0,22340.0,22345.0,25400
2025-03-03 05:35:00+00:00,22345.0,22355.0,22335.0,22355.0,14300
2025-03-03 05:40:00+00:00,22350.0,22360.0,22340.0,22350.0,14500
2025-03-03 05:45:00+00:00,22345.0,22360.0,22330.0,22340.0,19100
2025-03-03 05:50:00+00:00,22335.0,22365.0,22335.0,22365.0,12500
2025-03-03 05:55:00+00:00,22365.0,22410.0,22360.0,22410.0,31900
2025-03-03 06:00:00+00:00,22405.0,22405.0,22365.0,22380.0,21400
2025-03-03 06:05:00+00:00,22385.0,22390.0,22370.0,22375.0,21300
2025-03-03 06:10:00+00:00,22375.0,22380.0,22340.0,22350.0,28200
2025-03-03 06:15:00+00:00,22350.0,22390.0,22345.0,22380.0,28400
2025-03-03 06:20:00+00:00,22375.0,22400.0,22340.0,22390.0,47200
2025-03-04 00:05:00+00:00,21665.0,21940.0,21660.0,21745.0,122900
2025-03-04 00:10:00+00:00,21750.0,21820.0,21740.0,21765.0,64300
2025-03-04 00:15:00+00:00,21780.0,21965.0,21770.0,21960.0,81200
2025-03-04 00:20:00+00:00,21960.0,22000.0,21885.0,21975.0,70300
2025-03-04 00:25:00+00:00,21985.0,22035.0,21925.0,22015.0,80700
2025-03-04 00:30:00+00:00,22015.0,22020.0,21915.0,21985.0,60700
2025-03-04 00:35:00+00:00,21980.0,22070.0,21965.0,22030.0,72000
2025-03-04 00:40:00+00:00,22025.0,22050.0,21930.0,21940.0,54300
2025-03-04 00:45:00+00:00,21940.0,21990.0,21930.0,21980.0,42700
2025-03-04 00:50:00+00:00,21980.0,22000.0,21940.0,21985.0,32200
2025-03-04 00:55:00+00:00,21980.0,22055.0,21965.0,22010.0,35500
2025-03-04 01:00:00+00:00,22015.0,22035.0,21985.0,22020.0,48500
2025-03-04 01:05:00+00:00,22020.0,22060.0,22005.0,22045.0,30500
2025-03-04 01:10:00+00:00,22045.0,22105.0,22015.0,22020.0,64400
2025-03-04 01:15:00+00:00,22015.0,22020.0,21965.0,22005.0,74200
2025-03-04 01:20:00+00:00,22005.0,22085.0,21995.0,22050.0,42400
2025-03-04 01:25:00+00:00,22045.0,22045.0,22000.0,22005.0,49700
2025-03-04 01:30:00+00:00,22005.0,22010.0,21855.0,21885.0,89200
2025-03-04 01:35:00+00:00,21885.0,21955.0,21850.0,21875.0,67500
2025-03-04 01:40:00+00:00,21870.0,22000.0,21860.0,21960.0,37400
2025-03-04 01:45:00+00:00,21960.0,22055.0,21960.0,22035.0,45500
2025-03-04 01:50:00+00:00,22025.0,22065.0,21990.0,22030.0,39900
2025-03-04 01:55:00+00:00,22035.0,22070.0,22005.0,22025.0,46300
2025-03-04 02:00:00+00:00,22020.0,22160.0,22015.0,22130.0,73100
2025-03-04 02:05:00+00:00,22125.0,22195.0,22080.0,22185.0,36600
2025-03-04 02:10:00+00:00,22190.0,22255.0,22180.0,22220.0,56900
2025-03-04 02:15:00+00:00,22225.0,22250.0,22155.0,22190.0,37800
2025-03-04 02:20:00+00:00,22185.0,22265.0,22185.0,22255.0,41800
2025-03-04 02:25:00+00:00,22250.0,22260.0,22230.0,22250.0,28700
2025-03-04 02:30:00+00:00,22265.0,22265.0,22265.0,22265.0,16300
2025-03-04 03:30:00+00:00,22310.0,22340.0,22255.0,22315.0,93500
2025-03-04 03:35:00+00:00,22320.0,22320.0,22200.0,22205.0,28200
2025-03-04 03:40:00+00:00,22210.0,22225.0,22160.0,22180.0,36500
2025-03-04 03:45:00+00:00,22170.0,22235.0,22160.0,22235.0,30200
2025-03-04 03:50:00+00:00,22230.0,22280.0,22205.0,22275.0,28900
2025-03-04 03:55:00+00:00,22275.0,22340.0,22260.0,22320.0,44000
2025-03-04 04:00:00+00:00,22315.0,22335.0,22280.0,22310.0,45700
2025-03-04 04:05:00+00:00,22305.0,22340.0,22290.0,22320.0,25600
2025-03-04 04:10:00+00:00,22320.0,22330.0,22275.0,22275.0,31100
2025-03-04 04:15:00+00:00,22270.0,22285.0,22260.0,22270.0,16000
2025-03-04 04:20:00+00:00,22270.0,22330.0,22265.0,22325.0,20800
2025-03-04 04:25:00+00:00,22330.0,22350.0,22320.0,22340.0,21200
2025-03-04 04:30:00+00:00,22335.0,22350.0,22315.0,22335.0,25500
2025-03-04 04:35:00+00:00,22330.0,22365.0,22285.0,22300.0,31000
2025-03-04 04:40:00+00:00,22300.0,22305.0,22225.0,22230.0,36200
2025-03-04 04:45:00+00:00,22230.0,22260.0,22200.0,22245.0,46000
2025-03-04 04:50:00+00:00,22240.0,22240.0,22200.0,22200.0,22200
2025-03-04 04:55:00+00:00,22195.0,22240.0,22185.0,22230.0,18100
2025-03-04 05:00:00+00:00,22230.0,22315.0,22170.0,22295.0,66100
2025-03-04 05:05:00+00:00,22290.0,22355.0,22285.0,22310.0,33400
2025-03-04 05:10:00+00:00,22305.0,22320.0,22250.0,22265.0,38800
2025-03-04 05:15:00+00:00,22260.0,22290.0,22250.0,22265.0,24000
2025-03-04 05:20:00+00:00,22265.0,22290.0,22240.0,22280.0,29200
2025-03-04 05:25:00+00:00,22275.0,22295.0,22265.0,22295.0,16100
2025-03-04 05:30:00+00:00,22290.0,22345.0,22280.0,22345.0,25600
2025-03-04 05:35:00+00:00,22350.0,22360.0,22310.0,22350.0,26100
2025-03-04 05:40:00+00:00,22345.0,22385.0,22335.0,22345.0,34800
2025-03-04 05:45:00+00:00,22345.0,22395.0,22340.0,22390.0,21000
2025-03-04 05:50:00+00:00,22390.0,22490.0,22390.0,22485.0,61100
2025-03-04 05:55:00+00:00,22485.0,22565.0,22485.0,22555.0,77600
2025-03-04 06:00:00+00:00,22555.0,22555.0,22455.0,22490.0,62900
2025-03-04 06:05:00+00:00,22490.0,22495.0,22445.0,22480.0,47100
2025-03-04 06:10:00+00:00,22475.0,22485.0,22450.0,22460.0,47400
2025-03-04 06:15:00+00:00,22465.0,22485.0,22440.0,22470.0,48200
2025-03-04 06:20:00+00:00,22470.0,22500.0,22445.0,22450.0,55400
2025-03-04 06:25:00+00:00,22465.0,22465.0,22465.0,22465.0,100
2025-03-05 00:05:00+00:00,22430.0,22470.0,22355.0,22430.0,47600
2025-03-05 00:10:00+00:00,22440.0,22615.0,22435.0,22590.0,75000
2025-03-05 00:15:00+00:00,22590.0,22640.0,22450.0,22470.0,65300
2025-03-05 00:20:00+00:00,22480.0,22495.0,22385.0,22395.0,50300
2025-03-05 00:25:00+00:00,22390.0,22450.0,22340.0,22435.0,55300
2025-03-05 00:30:00+00:00,22435.0,22435.0,22260.0,22270.0,62400
2025-03-05 00:35:00+00:00,22260.0,22300.0,22230.0,22245.0,53800
2025-03-05 00:40:00+00:00,22240.0,22280.0,22215.0,22265.0,43700
2025-03-05 00:45:00+00:00,22260.0,22350.0,22235.0,22245.0,50100
2025-03-05 00:50:00+00:00,22245.0,22295.0,22225.0,22280.0,40600
2025-03-05 00:55:00+00:00,22280.0,22325.0,22275.0,22310.0,33600
2025-03-05 01:00:00+00:00,22300.0,22330.0,22280.0,22280.0,39900
2025-03-05 01:05:00+00:00,22280.0,22305.0,22250.0,22290.0,29600
2025-03-05 01:10:00+00:00,22290.0,22300.0,22245.0,22255.0,31600
2025-03-05 01:15:00+00:00,22255.0,22365.0,22240.0,22325.0,40000
2025-03-05 01:20:00+00:00,22325.0,22420.0,22310.0,22415.0,52400
2025-03-05 01:25:00+00:00,22410.0,22515.0,22400.0,22460.0,56100
2025-03-05 01:30:00+00:00,22465.0,22495.0,22255.0,22415.0,89100
2025-03-05 01:35:00+00:00,22415.0,22445.0,22390.0,22410.0,31600
2025-03-05 01:40:00+00:00,22415.0,22470.0,22385.0,22460.0,26500
2025-03-05 01:45:00+00:00,22460.0,22470.0,22415.0,22430.0,23600
2025-03-05 01:50:00+00:00,22425.0,22455.0,22390.0,22435.0,18500
2025-03-05 01:55:00+00:00,22430.0,22455.0,22405.0,22435.0,22600
2025-03-05 02:00:00+00:00,22440.0,22460.0,22405.0,22445.0,34900
2025-03-05 02:05:00+00:00,22445.0,22460.0,22420.0,22435.0,14600
2025-03-05 02:10:00+00:00,22435.0,22435.0,22380.0,22400.0,23700
2025-03-05 02:15:00+00:00,22405.0,22420.0,22375.0,22395.0,17100
2025-03-05 02:20:00+00:00,22390.0,22415.0,22360.0,22400.0,16800
2025-03-05 02:25:00+00:00,22405.0,22410.0,22370.0,22370.0,19100
2025-03-05 02:30:00+00:00,22375.0,22385.0,22375.0,22385.0,45100
2025-03-05 03:30:00+00:00,22400.0,22425.0,22210.0,22285.0,184800
2025-03-05 03:35:00+00:00,22280.0,22350.0,22280.0,22290.0,54200
2025-03-05 03:40:00+00:00,22295.0,22305.0,22240.0,22265.0,45200
2025-03-05 03:45:00+00:00,22265.0,22330.0,22250.0,22300.0,48500
2025-03-05 03:50:00+00:00,22305.0,22305.0,22280.0,22290.0,15500
2025-03-05 03:55:00+00:00,22285.0,22335.0,22285.0,22295.0,29900
2025-03-05 04:00:00+00:00,22295.0,22300.0,22275.0,22290.0,21000
2025-03-05 04:05:00+00:00,22290.0,22325.0,22290.0,22325.0,14500
2025-03-05 04:10:00+00:00,22320.0,22380.0,22320.0,22375.0,32700
2025-03-05 04:15:00+00:00,22380.0,22385.0,22355.0,22355.0,24500
2025-03-05 04:20:00+00:00,22350.0,22390.0,22335.0,22375.0,13900
2025-03-05 04:25:00+00:00,22370.0,22370.0,22330.0,22335.0,14400
2025-03-05 04:30:00+00:00,22330.0,22355.0,22320.0,22320.0,15700
2025-03-05 04:35:00+00:00,22315.0,22315.0,22240.0,22260.0,46400
2025-03-05 04:40:00+00:00,22260.0,22260.0,22230.0,22230.0,28400
2025-03-05 04:45:00+00:00,22225.0,22225.0,22155.0,22160.0,62500
2025-03-05 04:50:00+00:00,22160.0,22210.0,22160.0,22200.0,21700
2025-03-05 04:55:00+00:00,22200.0,22230.0,22185.0,22200.0,34200
2025-03-05 05:00:00+00:00,22195.0,22195.0,22150.0,22150.0,33100
2025-03-05 05:05:00+00:00,22150.0,22185.0,22150.0,22185.0,21600
2025-03-05 05:10:00+00:00,22180.0,22185.0,22125.0,22140.0,32100
2025-03-05 05:15:00+00:00,22135.0,22140.0,22075.0,22090.0,61400
2025-03-05 05:20:00+00:00,22090.0,22105.0,22065.0,22090.0,31000
2025-03-05 05:25:00+00:00,22090.0,22090.0,22055.0,22055.0,18700
2025-03-05 05:30:00+00:00,22055.0,22085.0,22055.0,22075.0,24400
2025-03-05 05:35:00+00:00,22085.0,22115.0,22065.0,22110.0,29000
2025-03-05 05:40:00+00:00,22110.0,22140.0,22110.0,22120.0,23500
2025-03-05 05:45:00+00:00,22125.0,22180.0,22105.0,22180.0,27800
2025-03-05 05:50:00+00:00,22180.0,22185.0,22140.0,22175.0,19300
2025-03-05 05:55:00+00:00,22170.0,22170.0,22145.0,22160.0,22700
2025-03-05 06:00:00+00:00,22155.0,22160.0,22100.0,22100.0,32500
2025-03-05 06:05:00+00:00,22100.0,22125.0,22085.0,22105.0,27200
2025-03-05 06:10:00+00:00,22110.0,22110.0,22090.0,22090.0,19800
2025-03-05 06:15:00+00:00,22090.0,22095.0,22065.0,22065.0,29100
2025-03-05 06:20:00+00:00,22070.0,22090.0,22060.0,22065.0,36200
2025-03-06 00:05:00+00:00,22135.0,22145.0,21985.0,21990.0,105400
2025-03-06 00:10:00+00:00,21995.0,22040.0,21925.0,21970.0,91300
2025-03-06 00:15:00+00:00,21970.0,22050.0,21960.0,21965.0,81800
2025-03-06 00:20:00+00:00,21965.0,22095.0,21940.0,22075.0,83700
2025-03-06 00:25:00+00:00,22070.0,22085.0,21990.0,22005.0,44700
2025-03-06 00:30:00+00:00,22005.0,22040.0,21960.0,21975.0,49100
2025-03-06 00:35:00+00:00,21980.0,22035.0,21970.0,22035.0,31300
2025-03-06 00:40:00+00:00,22030.0,22065.0,22005.0,22035.0,46700
2025-03-06 00:45:00+00:00,22030.0,22030.0,21960.0,21960.0,50600
2025-03-06 00:50:00+00:00,21955.0,21965.0,21785.0,21805.0,143600
2025-03-06 00:55:00+00:00,21805.0,21810.0,21675.0,21700.0,97500
2025-03-06 01:00:00+00:00,21695.0,21740.0,21620.0,21625.0,84500
2025-03-06 01:05:00+00:00,21625.0,21690.0,21615.0,21660.0,50200
2025-03-06 01:10:00+00:00,21665.0,21755.0,21665.0,21750.0,50800
2025-03-06 01:15:00+00:00,21750.0,21805.0,21735.0,21735.0,51800
2025-03-06 01:20:00+00:00,21735.0,21800.0,21710.0,21780.0,39700
2025-03-06 01:25:00+00:00,21775.0,21840.0,21750.0,21775.0,43400
2025-03-06 01:30:00+00:00,21770.0,21780.0,21725.0,21775.0,34100
2025-03-06 01:35:00+00:00,21785.0,21790.0,21725.0,21735.0,31800
2025-03-06 01:40:00+00:00,21735.0,21765.0,21700.0,21710.0,51800
2025-03-06 01:45:00+00:00,21710.0,21750.0,21700.0,21740.0,37200
2025-03-06 01:50:00+00:00,21750.0,21790.0,21730.0,21780.0,34100
2025-03-06 01:55:00+00:00,21775.0,21780.0,21745.0,21770.0,23300
2025-03-06 02:00:00+00:00,21770.0,21780.0,21740.0,21755.0,34200
2025-03-06 02:05:00+00:00,21755.0,21785.0,21735.0,21735.0,41400
2025-03-06 02:10:00+00:00,21735.0,21770.0,21735.0,21755.0,33500
2025-03-06 02:15:00+00:00,21760.0,21765.0,21705.0,21710.0,24100
2025-03-06 02:20:00+00:00,21710.0,21720.0,21665.0,21675.0,43200
2025-03-06 02:25:00+00:00,21675.0,21675.0,21655.0,21665.0,31100
2025-03-06 02:30:00+00:00,21655.0,21655.0,21650.0,21650.0,18000
2025-03-06 03:30:00+00:00,21655.0,21695.0,21550.0,21590.0,183100
2025-03-06 03:35:00+00:00,21590.0,21630.0,21585.0,21625.0,47500
2025-03-06 03:40:00+00:00,21630.0,21680.0,21620.0,21655.0,64100
2025-03-06 03:45:00+00:00,21650.0,21670.0,21630.0,21650.0,39600
2025-03-06 03:50:00+00:00,21645.0,21735.0,21640.0,21730.0,64900
2025-03-06 03:55:00+00:00,21730.0,21815.0,21715.0,21805.0,66600
2025-03-06 04:00:00+00:00,21815.0,21830.0,21770.0,21800.0,46100
2025-03-06 04:05:00+00:00,21800.0,21850.0,21780.0,21840.0,51400
2025-03-06 04:10:00+00:00,21845.0,21850.0,21800.0,21800.0,25700
2025-03-06 04:15:00+00:00,21805.0,21840.0,21805.0,21830.0,19100
2025-03-06 04:20:00+00:00,21830.0,21835.0,21805.0,21805.0,15700
2025-03-06 04:25:00+00:00,21800.0,21825.0,21790.0,21820.0,24600
2025-03-06 04:30:00+00:00,21820.0,21865.0,21820.0,21830.0,34700
2025-03-06 04:35:00+00:00,21825.0,21825.0,21790.0,21795.0,20100
2025-03-06 04:40:00+00:00,21795.0,21805.0,21770.0,21795.0,18600
2025-03-06 04:45:00+00:00,21795.0,21815.0,21785.0,21815.0,13600
2025-03-06 04:50:00+00:00,21815.0,21820.0,21800.0,21805.0,15600
2025-03-06 04:55:00+00:00,21805.0,21840.0,21795.0,21830.0,25100
2025-03-06 05:00:00+00:00,21830.0,21850.0,21815.0,21845.0,18600
2025-03-06 05:05:00+00:00,21845.0,21865.0,21835.0,21835.0,21500
2025-03-06 05:10:00+00:00,21830.0,21850.0,21820.0,21830.0,15800
2025-03-06 05:15:00+00:00,21835.0,21835.0,21805.0,21810.0,19600
2025-03-06 05:20:00+00:00,21805.0,21805.0,21780.0,21780.0,19500
2025-03-06 05:25:00+00:00,21780.0,21795.0,21765.0,21785.0,19400
2025-03-06 05:30:00+00:00,21780.0,21800.0,21780.0,21795.0,17100
2025-03-06 05:35:00+00:00,21795.0,21830.0,21795.0,21825.0,25700
2025-03-06 05:40:00+00:00,21825.0,21840.0,21815.0,21825.0,19700
2025-03-06 05:45:00+00:00,21830.0,21850.0,21810.0,21850.0,23300
2025-03-06 05:50:00+00:00,21845.0,21850.0,21820.0,21835.0,18700
2025-03-06 05:55:00+00:00,21835.0,21850.0,21810.0,21815.0,24400
2025-03-06 06:00:00+00:00,21810.0,21825.0,21785.0,21785.0,18400
2025-03-06 06:05:00+00:00,21785.0,21810.0,21765.0,21790.0,29300
2025-03-06 06:10:00+00:00,21790.0,21810.0,21770.0,21810.0,23300
2025-03-06 06:15:00+00:00,21810.0,21850.0,21810.0,21825.0,33900
2025-03-06 06:20:00+00:00,21825.0,21850.0,21810.0,21810.0,30100
2025-03-07 00:05:00+00:00,21185.0,21255.0,21020.0,21065.0,133100
2025-03-07 00:10:00+00:00,21075.0,21240.0,21045.0,21185.0,112200
2025-03-07 00:15:00+00:00,21180.0,21220.0,21135.0,21160.0,73300
2025-03-07 00:20:00+00:00,21160.0,21190.0,21140.0,21175.0,56100
2025-03-07 00:25:00+00:00,21175.0,21175.0,21090.0,21120.0,64500
2025-03-07 00:30:00+00:00,21120.0,21255.0,21095.0,21240.0,78400
2025-03-07 00:35:00+00:00,21235.0,21250.0,21090.0,21100.0,54400
2025-03-07 00:40:00+00:00,21100.0,21160.0,21095.0,21115.0,47700
2025-03-07 00:45:00+00:00,21115.0,21135.0,21080.0,21085.0,52800
2025-03-07 00:50:00+00:00,21080.0,21140.0,21055.0,21065.0,47300
2025-03-07 00:55:00+00:00,21065.0,21070.0,20995.0,21000.0,133500
2025-03-07 01:00:00+00:00,21010.0,21050.0,20995.0,21040.0,42200
2025-03-07 01:05:00+00:00,21035.0,21105.0,21030.0,21080.0,49700
2025-03-07 01:10:00+00:00,21090.0,21180.0,21090.0,21160.0,50700
2025-03-07 01:15:00+00:00,21170.0,21240.0,21155.0,21165.0,79200
2025-03-07 01:20:00+00:00,21165.0,21240.0,21160.0,21215.0,45700
2025-03-07 01:25:00+00:00,21220.0,21230.0,21190.0,21205.0,48100
2025-03-07 01:30:00+00:00,21200.0,21220.0,21155.0,21170.0,47700
2025-03-07 01:35:00+00:00,21175.0,21175.0,21105.0,21125.0,44600
2025-03-07 01:40:00+00:00,21130.0,21155.0,21055.0,21155.0,43100
2025-03-07 01:45:00+00:00,21165.0,21200.0,21145.0,21145.0,41000
2025-03-07 01:50:00+00:00,21150.0,21160.0,21125.0,21125.0,27700
2025-03-07 01:55:00+00:00,21125.0,21185.0,21120.0,21170.0,24500
2025-03-07 02:00:00+00:00,21165.0,21180.0,21135.0,21155.0,25800
2025-03-07 02:05:00+00:00,21150.0,21165.0,21130.0,21150.0,18400
2025-03-07 02:10:00+00:00,21150.0,21180.0,21140.0,21155.0,31100
2025-03-07 02:15:00+00:00,21160.0,21185.0,21155.0,21165.0,18800
2025-03-07 02:20:00+00:00,21170.0,21170.0,21085.0,21095.0,37200
2025-03-07 02:25:00+00:00,21095.0,21105.0,21070.0,21080.0,21900
2025-03-07 02:30:00+00:00,21085.0,21085.0,21085.0,21085.0,12100
2025-03-07 03:30:00+00:00,21050.0,21075.0,20985.0,21070.0,187000
2025-03-07 03:35:00+00:00,21080.0,21095.0,21045.0,21055.0,29100
2025-03-07 03:40:00+00:00,21055.0,21105.0,21055.0,21070.0,36200
2025-03-07 03:45:00+00:00,21070.0,21095.0,21035.0,21035.0,38400
2025-03-07 03:50:00+00:00,21040.0,21080.0,21030.0,21060.0,34100
2025-03-07 03:55:00+00:00,21065.0,21075.0,21050.0,21070.0,31100
2025-03-07 04:00:00+00:00,21070.0,21105.0,21065.0,21075.0,39000
2025-03-07 04:05:00+00:00,21075.0,21115.0,21055.0,21065.0,33500
2025-03-07 04:10:00+00:00,21065.0,21090.0,21050.0,21060.0,43800
2025-03-07 04:15:00+00:00,21060.0,21075.0,21045.0,21075.0,52300
2025-03-07 04:20:00+00:00,21075.0,21090.0,21070.0,21075.0,27600
2025-03-07 04:25:00+00:00,21075.0,21075.0,21040.0,21050.0,41000
2025-03-07 04:30:00+00:00,21055.0,21060.0,20985.0,20990.0,77400
2025-03-07 04:35:00+00:00,20995.0,21025.0,20990.0,21015.0,31300
2025-03-07 04:40:00+00:00,21025.0,21035.0,21015.0,21035.0,31100
2025-03-07 04:45:00+00:00,21030.0,21065.0,21030.0,21040.0,38300
2025-03-07 04:50:00+00:00,21035.0,21035.0,21000.0,21010.0,21000
2025-03-07 04:55:00+00:00,21015.0,21060.0,20990.0,21055.0,61200
2025-03-07 05:00:00+00:00,21055.0,21075.0,21030.0,21035.0,37500
2025-03-07 05:05:00+00:00,21040.0,21095.0,21020.0,21060.0,50500
2025-03-07 05:10:00+00:00,21060.0,21135.0,21055.0,21120.0,91600
2025-03-07 05:15:00+00:00,21120.0,21210.0,21110.0,21180.0,100600
2025-03-07 05:20:00+00:00,21180.0,21230.0,21140.0,21180.0,57700
2025-03-07 05:25:00+00:00,21180.0,21265.0,21170.0,21215.0,90800
2025-03-07 05:30:00+00:00,21220.0,21225.0,21160.0,21175.0,37600
2025-03-07 05:35:00+00:00,21180.0,21190.0,21105.0,21105.0,40100
2025-03-07 05:40:00+00:00,21110.0,21135.0,21055.0,21055.0,43200
2025-03-07 05:45:00+00:00,21055.0,21080.0,21020.0,21025.0,42200
2025-03-07 05:50:00+00:00,21020.0,21055.0,21015.0,21050.0,38300
2025-03-07 05:55:00+00:00,21050.0,21060.0,21010.0,21040.0,47300
2025-03-07 06:00:00+00:00,21045.0,21095.0,21035.0,21095.0,38200
2025-03-07 06:05:00+00:00,21095.0,21150.0,21090.0,21130.0,57400
2025-03-07 06:10:00+00:00,21135.0,21160.0,21120.0,21140.0,56300
2025-03-07 06:15:00+00:00,21140.0,21175.0,21125.0,21135.0,69000
2025-03-07 06:20:00+00:00,21140.0,21145.0,21060.0,21060.0,75300
2025-03-10 00:00:00+00:00,21000.0,21230.0,21000.0,21180.0,323900
2025-03-10 00:05:00+00:00,21185.0,21210.0,21105.0,21205.0,0
2025-03-10 00:10:00+00:00,21210.0,21315.0,21155.0,21175.0,77000
2025-03-10 00:15:00+00:00,21170.0,21190.0,21125.0,21170.0,48400
2025-03-10 00:20:00+00:00,21170.0,21170.0,21115.0,21135.0,42900
2025-03-10 00:25:00+00:00,21130.0,21160.0,21075.0,21130.0,63400
2025-03-10 00:30:00+00:00,21135.0,21155.0,21080.0,21120.0,38100
2025-03-10 00:35:00+00:00,21115.0,21165.0,21080.0,21110.0,57100
2025-03-10 00:40:00+00:00,21115.0,21210.0,21110.0,21190.0,66900
2025-03-10 00:45:00+00:00,21190.0,21200.0,21145.0,21185.0,27100
2025-03-10 00:50:00+00:00,21185.0,21205.0,21140.0,21180.0,30300
2025-03-10 00:55:00+00:00,21180.0,21205.0,21175.0,21195.0,13900
2025-03-10 01:00:00+00:00,21190.0,21220.0,21145.0,21155.0,31400
2025-03-10 01:05:00+00:00,21155.0,21155.0,21100.0,21130.0,25500
2025-03-10 01:10:00+00:00,21125.0,21135.0,21095.0,21100.0,24200
2025-03-10 01:15:00+00:00,21090.0,21095.0,21030.0,21065.0,36700
2025-03-10 01:20:00+00:00,21070.0,21120.0,21060.0,21120.0,14300
2025-03-10 01:25:00+00:00,21120.0,21130.0,21105.0,21115.0,18600
2025-03-10 01:30:00+00:00,21115.0,21210.0,21115.0,21185.0,30100
2025-03-10 01:35:00+00:00,21185.0,21195.0,21155.0,21190.0,14700
